latitude,longitude,name,address
22.448833,114.157164,石古壟公廁,大埔石古壟村
22.452283,114.156822,水圍公廁,大埔水圍村
22.457022,114.141364,放馬莆公廁,大埔林村放馬莆
22.455667,114.21385,三門仔村(北)公廁,大埔三門仔村
22.454644,114.214278,三門仔村(南)公廁,大埔三門仔村
22.472436,114.360131,塔門下圍公廁,大埔塔門下圍
22.467697,114.358297,塔門漁民新村北公廁,大埔塔門漁民新村
22.466875,114.358383,塔門漁民新村南公廁,大埔塔門漁民新村
22.441925,114.175622,黃宜坳公廁,大埔黃宜坳村
22.454442,114.156442,大埔頭南公廁,大埔頭村
22.4432,114.178292,美緩新村西公廁,大埔美緩新村
22.470169,114.358961,塔門碼頭公廁,大埔塔門碼頭
22.462731,114.185997,下坑村公廁,大埔下坑村
22.437339,114.127894,梧桐寨公廁,大埔梧桐寨村
22.468219,114.150331,泰亨中心圍公廁,大埔泰亨村中心圍
22.447117,114.163992,忠信里公廁,大埔忠信里
22.450492,114.144794,社山村公廁,大埔社山村
22.470189,114.210611,布心排公廁,大埔布心排村
22.434889,114.201597,創新路公廁,大埔創新路
22.442811,114.179256,美援新村東公廁,大埔美緩新村
22.429442,114.208833,科研路公廁,大埔科研路
22.544192,114.432503,東平洲公廁,東平洲
22.463369,114.146569,圍頭村公廁,圍頭村
22.458475,114.144347,坑下莆村公廁,坑下莆村
22.442428,114.147789,蓮澳村公廁,蓮澳村
22.448683,114.136042,新塘公廁,大埔新塘村
22.454483,114.141792,鍾屋村公廁,大埔鍾屋村
22.44125,114.128731,寨乪村公廁,大埔寨乪村
22.469836,114.152233,大埔泰亨村公廁,大埔泰亨村
22.426744,114.201108,大埔樟樹灘村公廁(二),大埔樟樹灘村
22.442778,114.133869,大庵村公廁,大埔大庵村
22.445819,114.128097,大芒輋村旱廁,大埔大芒輋村
22.451989,114.137656,塘面村旱廁,大埔塘面村
22.435036,114.188892,大埔滘新圍公廁,大埔大埔滘新圍
22.442567,114.123628,上白牛石村公廁,大埔上白牛石村
22.455911,114.139878,新屋仔村旱廁,大埔新屋仔村
22.45585,114.158803,大埔頭村北公廁,大埔大埔頭村
22.445983,114.132769,坪朗村旱廁,大埔坪朗村
22.422067,114.198942,大埔尾村公廁,大埔尾村
22.443836,114.137881,龍丫排村公廁,大埔龍丫排村
22.445531,114.128817,麻布尾村公廁,大埔麻布尾村
22.444428,114.127222,水窩村公廁,大埔水窩村
22.205367,114.028833,長洲中興後街公廁,長洲中興後街
22.209331,114.029469,長洲新興後街公廁,長洲新興後街
22.212364,114.027264,長洲北社街公廁,長洲北社街
22.207444,114.030256,長洲山頂道公廁,長洲山頂道
22.199608,114.024117,長洲山頂道西公廁,長洲山頂道西
22.226958,114.11115,南丫島榕樹灣公廁,南丫島榕樹灣榕樹灣大街
22.205986,114.131583,南丫島索罟灣公廁,南丫島索罟灣碼頭
22.447889,114.027653,宏業南街公廁,元朗宏業南街東頭工業區
22.284556,114.038472,坪洲永安橫街公廁,坪洲永安橫街
22.254506,113.906292,大嶼山昂平巴士站公廁,大嶼山昂平巴士站
22.253028,113.862386,大嶼山大澳巴士總站公廁,大嶼山大澳巴士總站
22.254903,113.860897,大嶼山大澳石仔埗街公廁,大嶼山大澳石仔埗街
22.253936,113.865128,大嶼山大澳太平街公廁,大嶼山大澳太平街
22.500828,114.07685,新田永平村公廁,元朗新田青山公路-新田段永平村
22.228067,113.891064,大嶼山石壁宏貝道公廁,大嶼山石壁宏貝道
22.255108,113.904622,大嶼山昂平路公廁,大嶼山昂平路
22.257778,113.862142,大嶼山寶珠潭公廁,大嶼山寶珠潭
22.271667,113.990797,大嶼山白銀鄉公廁,大嶼山白銀鄉
22.267306,113.991383,大嶼山大地塘公廁,大嶼山大地塘
